20170615071158.wav,Unknown,'ncpn',NotAccepted,'7.13983's
20170615071208.wav,Unknown,'020f5',NotAccepted,'6.52583's
20170615071217.wav,Unknown,'wwmb',NotAccepted,'7.61606's
20170615071228.wav,Unknown,'aem3',NotAccepted,'7.50698's
20170615071238.wav,Unknown,'de2',NotAccepted,'8.40248's
20170615071249.wav,Unknown,'cw44v',Accepted,'6.61981's
20170615071258.wav,Unknown,'6e8y',NotAccepted,'6.90236's
20170615071313.wav,Unknown,'7hinl',Accepted,'6.40831's
20170615071322.wav,Unknown,'undefined23l',NotAccepted,'7.02041's
20170615071332.wav,Unknown,'fvyi',NotAccepted,'7.60959's
20170615071342.wav,Unknown,'on5bb',Accepted,'6.88992's
20170615071352.wav,Unknown,'358',NotAccepted,'5.30613's
20170615071400.wav,Unknown,'9hmb',NotAccepted,'7.69202's
20170615071411.wav,Unknown,'mgfc',NotAccepted,'7.56215's
20170615071421.wav,Unknown,'06oundefined',NotAccepted,'6.60564's
20170615071431.wav,Unknown,'6qbb',NotAccepted,'7.37362's
20170615071441.wav,Unknown,'4831f',Accepted,'6.21086's
20170615071450.wav,Unknown,'e2vkt',NotAccepted,'7.21466's
20170615071500.wav,Unknown,'heundefinedin',NotAccepted,'7.92138's
20170615071511.wav,Unknown,'mcxf',NotAccepted,'7.76518's
20170615071522.wav,Unknown,'47td',NotAccepted,'6.99628's
20170615071533.wav,Unknown,'h5hn',NotAccepted,'7.4388's
20170615071543.wav,Unknown,'kkh9q',Accepted,'7.18816's
20170615071553.wav,Unknown,'dez',NotAccepted,'6.92698's
20170615071603.wav,Unknown,'undefinedouz2',NotAccepted,'6.97972's
20170615071612.wav,Unknown,'m598k',NotAccepted,'6.99928's
20170615071623.wav,Unknown,'4r4k',NotAccepted,'7.62471's
20170615071633.wav,Unknown,'9252',NotAccepted,'7.16173's
20170615071643.wav,Unknown,'mv60c',Accepted,'7.16499's
20170615071653.wav,Unknown,'echundefinedf',NotAccepted,'8.08607's
20170615071704.wav,Unknown,'jj0',NotAccepted,'7.32876's
20170615071714.wav,Unknown,'h88',NotAccepted,'7.52436's
20170615071725.wav,Unknown,'meiz2',NotAccepted,'7.07846's
20170615071735.wav,Unknown,'undefinedm8hundefined',NotAccepted,'7.04025's
20170615071745.wav,Unknown,'e02j',NotAccepted,'7.48718's
20170615071755.wav,Unknown,'8bf',NotAccepted,'7.55299's
20170615071805.wav,Unknown,'avkw3',Accepted,'7.25534's
20170615071816.wav,Unknown,'rwab',NotAccepted,'7.49332's
20170615071827.wav,Unknown,'7r8',NotAccepted,'6.90009's
20170615071836.wav,Unknown,'amz6',NotAccepted,'6.96483's
20170615071846.wav,Unknown,'j06j3',NotAccepted,'7.21213's
20170615071856.wav,Unknown,'f20rb',Accepted,'7.8931's
20170615071906.wav,Unknown,'b1z',NotAccepted,'7.69675's
20170615071917.wav,Unknown,'er1v',NotAccepted,'7.0013's
20170615071927.wav,Unknown,'35w2f',Accepted,'7.61097's
20170615071937.wav,Unknown,'0590',NotAccepted,'6.36943's
20170615071946.wav,Unknown,'',NotAccepted,'5.64437's
20170615071955.wav,Unknown,'u505',NotAccepted,'6.86158's
20170615072005.wav,Unknown,'92',NotAccepted,'7.08685's
20170615072015.wav,Unknown,'38jj',NotAccepted,'7.15419's
20170615072025.wav,Unknown,'brk',NotAccepted,'7.32047's
20170615072035.wav,Unknown,'3r28',NotAccepted,'6.74955's
20170615072044.wav,Unknown,'udbrd',Accepted,'7.09622's
20170615072054.wav,Unknown,'31k71',Accepted,'6.0205's
20170615072104.wav,Unknown,'6undefinedf6n',NotAccepted,'7.99594's
20170615072114.wav,Unknown,'eoundefinedj',NotAccepted,'7.91252's
20170615072125.wav,Unknown,'4c4jd',Accepted,'7.28928's
20170615072135.wav,Unknown,'ou2rj',NotAccepted,'7.17745's
20170615072145.wav,Unknown,'4g986',Accepted,'6.00565's
20170615072154.wav,Unknown,'60439',NotAccepted,'6.4721's
20170615072203.wav,Unknown,'1u908',NotAccepted,'6.11132's
20170615072212.wav,Unknown,'6l43',NotAccepted,'7.00549's
20170615072223.wav,Unknown,'a3ow9',Accepted,'7.00823's
20170615072233.wav,Unknown,'2ch2',NotAccepted,'7.23295's
20170615072243.wav,Unknown,'dogi1',Accepted,'7.00731's
20170615072252.wav,Unknown,'uzw',NotAccepted,'7.59575's
20170615072303.wav,Unknown,'e3fu',NotAccepted,'7.20552's
20170615072313.wav,Unknown,'4rh',NotAccepted,'8.54864's
20170615072325.wav,Unknown,'85',NotAccepted,'6.61337's
20170615072335.wav,Unknown,'bchbw',Accepted,'7.15439's
20170615080200.wav,Unknown,'v98x',NotAccepted,'6.8022's
20170615080215.wav,Unknown,'hhj',NotAccepted,'6.65284's
20170615080225.wav,Unknown,'kcd4',NotAccepted,'7.82067's
20170615080235.wav,Unknown,'7nmi',NotAccepted,'6.80423's
20170615080245.wav,Unknown,'rvetundefined',NotAccepted,'8.1993's
20170615080256.wav,Unknown,'cywyundefined',NotAccepted,'7.10273's
20170615080309.wav,Unknown,'145',NotAccepted,'6.92179's
20170615080323.wav,Unknown,'cj48',NotAccepted,'6.66294's
20170615080338.wav,Unknown,'xj',NotAccepted,'8.12731's
20170615080349.wav,Unknown,'ez908',Accepted,'7.45158's
20170615080359.wav,Unknown,'2gundefined4',NotAccepted,'7.60401's
20170615080410.wav,Unknown,'undefinedt7',NotAccepted,'6.8453's
20170615080419.wav,Unknown,'2e',NotAccepted,'7.15544's
20170615080429.wav,Unknown,'dvb',NotAccepted,'7.42173's
20170615080439.wav,Unknown,'2rvu',NotAccepted,'7.72186's
20170615080449.wav,Unknown,'e2unb',NotAccepted,'6.81487's
20170615080459.wav,Unknown,'www3d',Accepted,'6.17978's
20170615080513.wav,Unknown,'5br2u',Accepted,'7.2705's
20170615080523.wav,Unknown,'3kzvx',Accepted,'8.46624's
20170615080534.wav,Unknown,'0uzr',NotAccepted,'10.54651's
20170615080547.wav,Unknown,'n4ego',Accepted,'7.15823's
20170615080557.wav,Unknown,'inpk',NotAccepted,'7.58685's
20170615080608.wav,Unknown,'krndh',Accepted,'7.19815's
20170615080618.wav,Unknown,'r2016',Accepted,'6.99686's
20170615080628.wav,Unknown,'0e2',NotAccepted,'8.0421's
20170615080639.wav,Unknown,'undefined9kb8',NotAccepted,'6.5862's
20170615080648.wav,Unknown,'gnqb',NotAccepted,'8.49893's
20170615080700.wav,Unknown,'kbbxu',Accepted,'7.69748's
20170615080710.wav,Unknown,'82312',NotAccepted,'6.1311's
20170615080719.wav,Unknown,'z72e',NotAccepted,'7.77686's
20170615080729.wav,Unknown,'6undefinedfh38',NotAccepted,'7.79637's
20170615080740.wav,Unknown,'0x4t',NotAccepted,'6.93045's
20170615080750.wav,Unknown,'6llxl',Accepted,'6.86967's
20170615080800.wav,Unknown,'nvo',NotAccepted,'7.14698's
20170615080810.wav,Unknown,'j9ph',NotAccepted,'7.41996's
20170615080820.wav,Unknown,'undefined0y',NotAccepted,'7.88835's
20170615080831.wav,Unknown,'undefined6v1',NotAccepted,'6.87347's
20170615080841.wav,Unknown,'8b',NotAccepted,'7.30734's
20170615080851.wav,Unknown,'4ju7o',Accepted,'6.88327's
20170615080901.wav,Unknown,'9dcrj',NotAccepted,'6.33209's
20170615080911.wav,Unknown,'133g',NotAccepted,'6.84959's
20170615080925.wav,Unknown,'458h',NotAccepted,'6.97078's
20170615080935.wav,Unknown,'undefinedhu',NotAccepted,'6.66769's
20170615080944.wav,Unknown,'7ej8f',NotAccepted,'7.52291's
20170615080954.wav,Unknown,'0b',NotAccepted,'7.47156's
20170615081005.wav,Unknown,'9h8y7',Accepted,'6.04812's
20170615081014.wav,Unknown,'mm2',NotAccepted,'6.30106's
20170615081024.wav,Unknown,'dbundefined',NotAccepted,'7.7199's
20170615081034.wav,Unknown,'801z',NotAccepted,'6.95171's
20170615081044.wav,Unknown,'256undefined',NotAccepted,'7.8426's
20170615081054.wav,Unknown,'292d0',NotAccepted,'7.07732's
20170615081104.wav,Unknown,'1undefined296',NotAccepted,'6.5612's
20170615081113.wav,Unknown,'rok0u',Accepted,'7.56291's
20170615081124.wav,Unknown,'tox6u',Accepted,'7.57454's
20170615081135.wav,Unknown,'d9qq4',Accepted,'7.0801's
20170615081144.wav,Unknown,'ejkg',NotAccepted,'6.9155's
20170615081155.wav,Unknown,'or1vo',Accepted,'7.6842's
20170615081205.wav,Unknown,'1tcz5',Accepted,'6.64944's
20170615081222.wav,Unknown,'6xc6',NotAccepted,'6.91808's
20170615081232.wav,Unknown,'ckv7',NotAccepted,'7.61639's
20170615081243.wav,Unknown,'vl3f',NotAccepted,'7.19798's
20170615081253.wav,Unknown,'wfw6o',Accepted,'7.98713's
20170615081304.wav,Unknown,'obdr3',Accepted,'8.07297's
20170615081315.wav,Unknown,'42',NotAccepted,'7.40084's
20170615081325.wav,Unknown,'zundefinedzom',NotAccepted,'7.54726's
20170615081336.wav,Unknown,'8lka',NotAccepted,'11.20184's
20170615081350.wav,Unknown,'1c',NotAccepted,'5.43032's
20170615081358.wav,Unknown,'u6',NotAccepted,'6.55252's
20170615081408.wav,Unknown,'nb1ve',Accepted,'6.81464's
20170615081417.wav,Unknown,'2mge',NotAccepted,'7.35566's
20170615081427.wav,Unknown,'82i9r',Accepted,'6.98379's
20170615081445.wav,Unknown,'2undefinedj3',NotAccepted,'7.30883's
20170615081455.wav,Unknown,'k02n',NotAccepted,'7.5915's
20170615081508.wav,Unknown,'f9v',NotAccepted,'8.75595's
20170615081519.wav,Unknown,'4cu0',NotAccepted,'7.80896's
20170615081531.wav,Unknown,'un72',NotAccepted,'7.90983's
20170615081542.wav,Unknown,'j4undefinednp',NotAccepted,'7.19864's
20170615081552.wav,Unknown,'91oundefined',NotAccepted,'6.89704's
20170615081601.wav,Unknown,'j0xg6',Accepted,'7.83019's
20170615081613.wav,Unknown,'undefinedundefinedy',NotAccepted,'6.67445's
20170615081622.wav,Unknown,'518hwc',NotAccepted,'6.37916's
20170615081632.wav,Unknown,'dx14undefined2',NotAccepted,'8.05816's
20170615081644.wav,Unknown,'89v',NotAccepted,'7.21266's
20170615081654.wav,Unknown,'k3u8',NotAccepted,'6.72397's
20170615081703.wav,Unknown,'1tundefinedg',NotAccepted,'7.09762's
20170615081713.wav,Unknown,'r1fw',NotAccepted,'6.98598's
20170615081723.wav,Unknown,'m3vn4',Accepted,'6.69215's
20170615081732.wav,Unknown,'mw85v',NotAccepted,'6.75983's
20170615081741.wav,Unknown,'8dl',NotAccepted,'8.85616's
20170615081753.wav,Unknown,'8kx',NotAccepted,'8.28171's
20170615081804.wav,Unknown,'8667',NotAccepted,'6.54868's
20170615081813.wav,Unknown,'74n7',NotAccepted,'6.63924's
20170615081823.wav,Unknown,'u975',NotAccepted,'6.15862's
20170615081832.wav,Unknown,'6undefined4vne',NotAccepted,'6.77306's
20170615081842.wav,Unknown,'1cgz',NotAccepted,'6.95661's
20170615081852.wav,Unknown,'u4jl4',Accepted,'7.10372's
20170615081906.wav,Unknown,'k8',NotAccepted,'5.13886's
20170615081914.wav,Unknown,'iz2bi',NotAccepted,'8.0525's
20170615081925.wav,Unknown,'wr88g',NotAccepted,'8.18569's
20170615081937.wav,Unknown,'49k',NotAccepted,'7.67861's
20170619020453.wav,Unknown,'fvdv',NotAccepted,'9.97625's
20170619020506.wav,Unknown,'uundefinedbf4',NotAccepted,'5.19385's
20170619020513.wav,Unknown,'393zundefined',NotAccepted,'4.93996's
20170619020521.wav,Unknown,'cvmv',NotAccepted,'4.63797's
20170619020529.wav,Unknown,'uqhwy',Accepted,'4.9864's
20170619020536.wav,Unknown,'ce2kb',Accepted,'5.4147's
20170619020545.wav,Unknown,'39mdt',Accepted,'4.81659's
20170619020552.wav,Unknown,'bj8w',NotAccepted,'6.04857's
20170619020601.wav,Unknown,'h81',NotAccepted,'5.75211's
20170619020609.wav,Unknown,'undefinedndn',NotAccepted,'5.82799's
20170619020618.wav,Unknown,'2wf1h',NotAccepted,'5.752's
20170619020626.wav,Unknown,'hzmy',NotAccepted,'5.44605's
20170619020634.wav,Unknown,'b6wt8',Accepted,'5.24409's
20170619020642.wav,Unknown,'iz23undefinedh',NotAccepted,'5.9304's
20170619020651.wav,Unknown,'6undefinedrxwm',NotAccepted,'6.01199's
20170619020700.wav,Unknown,'0g55b',NotAccepted,'5.10626's
20170619020708.wav,Unknown,'mb2aw',Accepted,'5.15494's
20170619020716.wav,Unknown,'ejkvg',Accepted,'6.5155's
20170619020725.wav,Unknown,'84cb4',Accepted,'4.93498's
20170619020733.wav,Unknown,'2g7cj',Accepted,'5.04279's
20170619020740.wav,Unknown,'8ne',NotAccepted,'6.93102's
20170619020750.wav,Unknown,'uhh6',NotAccepted,'4.54193's
20170619020757.wav,Unknown,'eehl',NotAccepted,'5.48278's
20170619020806.wav,Unknown,'9rm2',NotAccepted,'4.96969's
20170619020814.wav,Unknown,'mvwm',NotAccepted,'4.67377's
20170619020822.wav,Unknown,'uduw',NotAccepted,'5.97508's
20170619020830.wav,Unknown,'kux9m',Accepted,'5.39314's
20170619020839.wav,Unknown,'',NotAccepted,'5.69921's
20170619020847.wav,Unknown,'m8ky',NotAccepted,'6.17355's
20170619020856.wav,Unknown,'dwyb',NotAccepted,'5.69374's
20170619020904.wav,Unknown,'jvlu',NotAccepted,'6.02124's
20170619020913.wav,Unknown,'ngun4',Accepted,'4.81258's
20170619020921.wav,Unknown,'eh0u',NotAccepted,'5.03725's
20170619020929.wav,Unknown,'undefined8undefinedx',NotAccepted,'6.41269's
20170619020938.wav,Unknown,'e7kpy',NotAccepted,'5.69836's
20170619020947.wav,Unknown,'undefinedd7x',NotAccepted,'5.6547's
20170619020955.wav,Unknown,'hx6z',NotAccepted,'5.42436's
20170619021003.wav,Unknown,'bheer',NotAccepted,'5.81194's
20170619021013.wav,Unknown,'v7eyu',Accepted,'5.2286's
20170619021021.wav,Unknown,'te1',NotAccepted,'5.74825's
20170619021029.wav,Unknown,'vvin',NotAccepted,'5.10986's
20170619021037.wav,Unknown,'m8e',NotAccepted,'5.58482's
20170619021045.wav,Unknown,'eez',NotAccepted,'6.03105's
20170619021054.wav,Unknown,'f9876',NotAccepted,'5.84825's
20170619021102.wav,Unknown,'8x',NotAccepted,'5.52193's
20170619021111.wav,Unknown,'bh1u',NotAccepted,'5.86955's
20170619021119.wav,Unknown,'cmkyk',NotAccepted,'5.13202's
20170619021127.wav,Unknown,'89yb',NotAccepted,'5.51996's
20170619021135.wav,Unknown,'c',NotAccepted,'5.14729's
20170619021143.wav,Unknown,'7x8du',Accepted,'4.59396's
20170619021150.wav,Unknown,'edy',NotAccepted,'5.58795's
20170619021159.wav,Unknown,'fxmb8',Accepted,'5.91246's
20170619021207.wav,Unknown,'rgz',NotAccepted,'7.22569's
20170619021217.wav,Unknown,'1j04q',Accepted,'5.49275's
20170619021225.wav,Unknown,'7ubhundefined',NotAccepted,'5.03388's
20170619021233.wav,Unknown,'4gvi',NotAccepted,'5.19283's
20170619021241.wav,Unknown,'k04dv',Accepted,'5.79001's
20170619021249.wav,Unknown,'rqjo',NotAccepted,'6.4094's
20170619021259.wav,Unknown,'e46xn',NotAccepted,'5.27471's
20170619021307.wav,Unknown,'28fxr',NotAccepted,'5.44083's
20170619021315.wav,Unknown,'v8biundefined',NotAccepted,'6.17654's
20170619021324.wav,Unknown,'awi',NotAccepted,'5.92673's
20170619021333.wav,Unknown,'undefinedpugx',NotAccepted,'5.95734's
20170619021341.wav,Unknown,'jro86',NotAccepted,'5.95435's
20170619021350.wav,Unknown,'09cf',NotAccepted,'5.44892's
20170619021358.wav,Unknown,'d0r7',NotAccepted,'6.00011's
20170619021407.wav,Unknown,'u19i',NotAccepted,'4.71651's
20170619021415.wav,Unknown,'74g',NotAccepted,'4.67161's
20170619021422.wav,Unknown,'owundefinedbh',NotAccepted,'5.28166's
20170619021430.wav,Unknown,'218rv',NotAccepted,'5.27216's
20170619021438.wav,Unknown,'r8y42',Accepted,'5.56604's
20170619021447.wav,Unknown,'vbicn',Accepted,'5.45712's
20170619021455.wav,Unknown,'4wzx',NotAccepted,'6.15681's
20170619021505.wav,Unknown,'fnf',NotAccepted,'7.39551's
20170619021515.wav,Unknown,'odzqk',Accepted,'6.84902's
20170619021526.wav,Unknown,'kei1f',Accepted,'7.26916's
20170619021536.wav,Unknown,'zx8',NotAccepted,'5.71187's
20170619021545.wav,Unknown,'eef5',NotAccepted,'5.87925's
20170619021553.wav,Unknown,'b917u',Accepted,'4.81911's
20170619021601.wav,Unknown,'8be',NotAccepted,'5.39069's
20170619021609.wav,Unknown,'9vjw',NotAccepted,'4.95202's
20170619021617.wav,Unknown,'90x',NotAccepted,'5.16434's
20170619021625.wav,Unknown,'en',NotAccepted,'4.77327's
20170619021633.wav,Unknown,'z88',NotAccepted,'5.45099's
20170619021641.wav,Unknown,'z15e',NotAccepted,'5.8739's
20170619021649.wav,Unknown,'cezqg',Accepted,'5.84241's
20170619021658.wav,Unknown,'tow74',Accepted,'6.22265's
20170619021707.wav,Unknown,'m7hm',NotAccepted,'4.9's
20170619021715.wav,Unknown,'14t6',NotAccepted,'5.0372's
20170619021723.wav,Unknown,'n0x27',Accepted,'4.7311's
20170619021730.wav,Unknown,'43o',NotAccepted,'5.18627's
20170619021738.wav,Unknown,'1in0',NotAccepted,'5.61803's
20170619021747.wav,Unknown,'69qqq',Accepted,'4.92971's
20170619021754.wav,Unknown,'14pfw',Accepted,'5.29207's
20170619021803.wav,Unknown,'96dyk',NotAccepted,'4.63791's
20170619021810.wav,Unknown,'nkrj15',NotAccepted,'5.3233's
20170619021819.wav,Unknown,'8h9',NotAccepted,'5.69215's
20170619021827.wav,Unknown,'evv9',NotAccepted,'5.72753's
20170619021835.wav,Unknown,'f7nc1',Accepted,'5.47788's
20170619021844.wav,Unknown,'hr6j3',NotAccepted,'6.49418's
20170626022955.wav,Unknown,'4pvm',NotAccepted,'14.75956's
20170626023013.wav,Unknown,'m81',NotAccepted,'7.92902's
20170626023023.wav,Unknown,'3h3',NotAccepted,'8.19485's
20170626023108.wav,Unknown,'37x',NotAccepted,'8.42385's
20170626023120.wav,Unknown,'h858',NotAccepted,'8.4644's
20170626023131.wav,Unknown,'eb5',NotAccepted,'9.40952's
20170626023143.wav,Unknown,'vfv7',NotAccepted,'8.4066's
20170626023154.wav,Unknown,'e0',NotAccepted,'6.55401's
20170626023204.wav,Unknown,'0wevb',Accepted,'8.81394's
20170626023216.wav,Unknown,'6ye',NotAccepted,'8.19813's
20170626023226.wav,Unknown,'2h34',NotAccepted,'7.98438's
20170626023351.wav,Unknown,'uk6',NotAccepted,'8.90826's
20170626023403.wav,Unknown,'rh218',NotAccepted,'9.01486's
20170626023415.wav,Unknown,'wwm',NotAccepted,'9.00143's
20170626023426.wav,Unknown,'0882h',NotAccepted,'8.08849's
20170626023437.wav,Unknown,'3d9eundefined',NotAccepted,'8.25398's
20170626023448.wav,Unknown,'undefinedc2z',NotAccepted,'8.58524's
20170626023605.wav,Unknown,'ij0eb',Accepted,'8.48032's
20170626023617.wav,Unknown,'bv859',Accepted,'8.01531's
20170626023627.wav,Unknown,'mj9',NotAccepted,'6.7481's
20170626023637.wav,Unknown,'4dfm',NotAccepted,'7.97348's
20170626023719.wav,Unknown,'9rxbn',Accepted,'8.03851's
20170626023729.wav,Unknown,'fwhg',NotAccepted,'8.94145's
20170626023741.wav,Unknown,'1ezg',NotAccepted,'8.54791's
20170626023752.wav,Unknown,'mx06',NotAccepted,'8.76135's
20170626023804.wav,Unknown,'n88o',NotAccepted,'8.44727's
20170626023815.wav,Unknown,'c81',NotAccepted,'8.02431's
20170626023826.wav,Unknown,'1x2',NotAccepted,'7.6365's
20170626024058.wav,Unknown,'npekz',NotAccepted,'9.80921's
20170626024110.wav,Unknown,'jy8mb',NotAccepted,'8.85878's
20170626024122.wav,Unknown,'e96w',NotAccepted,'8.40319's
20170626024133.wav,Unknown,'1035d',NotAccepted,'6.85786's
20170626024142.wav,Unknown,'e0fz',NotAccepted,'8.75901's
20170626024154.wav,Unknown,'undefinedy9n',NotAccepted,'7.9447's
20170626024204.wav,Unknown,'9dhk',NotAccepted,'8.04792's
20170626024216.wav,Unknown,'e2bx',NotAccepted,'7.48879's
20170626024226.wav,Unknown,'1wv',NotAccepted,'7.34574's
20170626024236.wav,Unknown,'vundefined7mw',NotAccepted,'8.40309's
20170626024247.wav,Unknown,'unw4',NotAccepted,'8.61733's
20170626024258.wav,Unknown,'r8wundefined',NotAccepted,'9.90728's
20170626024311.wav,Unknown,'7jb7x',Accepted,'7.21929's
20170626024321.wav,Unknown,'byh38',NotAccepted,'8.82801's
20170626024333.wav,Unknown,'jhng5',Accepted,'8.28649's
20170626024343.wav,Unknown,'42ht8',Accepted,'8.53609's
20170626024355.wav,Unknown,'z4',NotAccepted,'8.02082's
20170626024405.wav,Unknown,'furf',NotAccepted,'8.3335's
20170626024417.wav,Unknown,'r77',NotAccepted,'9.45868's
20170626024429.wav,Unknown,'x1rc',NotAccepted,'8.36591's
20170626024440.wav,Unknown,'6undefinedp0d',NotAccepted,'7.61045's
20170626024451.wav,Unknown,'j2',NotAccepted,'7.28598's
20170626024501.wav,Unknown,'a81',NotAccepted,'9.11113's
20170626024513.wav,Unknown,'m2g',NotAccepted,'8.36752's
20170626024524.wav,Unknown,'9iqvm',Accepted,'7.9711's
20170626024534.wav,Unknown,'vx6dx',Accepted,'9.79481's
20170626024547.wav,Unknown,'19ee',NotAccepted,'9.11915's
20170626024559.wav,Unknown,'8b1c',NotAccepted,'8.0883's
20170626024609.wav,Unknown,'r4v6yk',NotAccepted,'8.64466's
20170626024621.wav,Unknown,'mce2',NotAccepted,'9.0567's
20170626024633.wav,Unknown,'11vh0',Accepted,'8.69866's
20170626024645.wav,Unknown,'undefined0zc0',NotAccepted,'9.35042's
20170626024657.wav,Unknown,'89',NotAccepted,'6.04397's
20170626024706.wav,Unknown,'bbn9',NotAccepted,'8.46809's
20170626024717.wav,Unknown,'1cxc',NotAccepted,'8.11756's
20170626024728.wav,Unknown,'evi2q',Accepted,'8.73482's
20170626024740.wav,Unknown,'20k3',NotAccepted,'7.04639's
20170626024749.wav,Unknown,'7n',NotAccepted,'7.57747's
20170626024800.wav,Unknown,'88',NotAccepted,'7.20695's
20170626024810.wav,Unknown,'uobkw',Accepted,'8.06485's
20170626024821.wav,Unknown,'e',NotAccepted,'6.47529's
20170626024830.wav,Unknown,'a6undefinedn4',NotAccepted,'8.60603's
20170626024841.wav,Unknown,'kyk9',NotAccepted,'8.99475's
20170626025646.wav,Unknown,'undefinedldpv',NotAccepted,'9.29399's
20170626025658.wav,Unknown,'80x2m',Accepted,'7.76292's
20170626025708.wav,Unknown,'gh',NotAccepted,'7.04415's
20170626025718.wav,Unknown,'6bx',NotAccepted,'8.71778's
20170626025730.wav,Unknown,'u6886',NotAccepted,'7.63229's
20170626025740.wav,Unknown,'466undefined',NotAccepted,'7.58996's
20170626025750.wav,Unknown,'ketz',NotAccepted,'8.72201's
20170626025802.wav,Unknown,'m19',NotAccepted,'8.09878's
20170626025813.wav,Unknown,'jjv',NotAccepted,'8.43676's
20170626025824.wav,Unknown,'2xg1',NotAccepted,'7.39782's
20170626025834.wav,Unknown,'end4t',NotAccepted,'7.62542's
20170626025844.wav,Unknown,'z8r0',NotAccepted,'8.92968's
20170626025856.wav,Unknown,'undefineddl2k',NotAccepted,'10.13565's
20170626025909.wav,Unknown,'m9',NotAccepted,'9.14874's
20170626025921.wav,Unknown,'uijpp',Accepted,'8.79534's
20170626025932.wav,Unknown,'9xku',NotAccepted,'8.3039's
20170626025943.wav,Unknown,'ddc',NotAccepted,'7.2228's
20170626025953.wav,Unknown,'u0db',NotAccepted,'9.06864's
20170626030005.wav,Unknown,'dnn9',NotAccepted,'7.91373's
20170626030016.wav,Unknown,'fn0hn',Accepted,'9.11871's
20170626030028.wav,Unknown,'cihgf',Accepted,'8.96494's
20170626030040.wav,Unknown,'hdf7',NotAccepted,'8.29663's
20170626030051.wav,Unknown,'utgw',NotAccepted,'8.45931's
20170626030102.wav,Unknown,'bn9',NotAccepted,'7.1543's
20170626030112.wav,Unknown,'bh45',NotAccepted,'8.37378's
20170626030123.wav,Unknown,'1cb8m',Accepted,'8.18181's
20170626030134.wav,Unknown,'89hd',NotAccepted,'8.2651's
20170626030146.wav,Unknown,'dcy2u',Accepted,'8.34407's
20170626030157.wav,Unknown,'u0645',Accepted,'7.14821's
20170626030207.wav,Unknown,'7v3m',NotAccepted,'8.14437's
20170626030218.wav,Unknown,'meh6',NotAccepted,'8.94109's
