20170720060748.wav,US,'ipc',NotAccepted,'23.60892's
20170720060815.wav,US,'scg',NotAccepted,'20.86738's
20170720060858.wav,US,'z',NotAccepted,'20.02767's
20170720061058.wav,US,'rcu',NotAccepted,'28.04024's
20170720061227.wav,US,'sz',NotAccepted,'24.53725's
20170720061333.wav,US,'si',NotAccepted,'25.08398's
20170720061440.wav,US,'',NotAccepted,'19.17162's
20170720061502.wav,US,'u',NotAccepted,'19.44064's
20170720061544.wav,US,'',NotAccepted,'20.03719's
20170720061607.wav,US,'cr',NotAccepted,'21.51032's
20170720061631.wav,US,'c',NotAccepted,'23.61882's
20170720061736.wav,US,'i',NotAccepted,'23.32368's
20170720061802.wav,US,'sc',NotAccepted,'23.41427's
20170720061828.wav,US,'c',NotAccepted,'25.63561's
20170720061857.wav,US,'m',NotAccepted,'24.96041's
20170720061925.wav,US,'ct',NotAccepted,'25.7216's
20170720062051.wav,US,'r',NotAccepted,'18.81637's
20170720062113.wav,US,'',NotAccepted,'21.05683's
20170720062156.wav,US,'s',NotAccepted,'22.79036's
20170720062242.wav,US,'kthh',NotAccepted,'25.70952's
20170720062408.wav,US,'ctk',NotAccepted,'26.34463's
20170720062437.wav,US,'',NotAccepted,'19.91726's
20170720062459.wav,US,'iizi',NotAccepted,'26.1105's
20170720062529.wav,US,'ii',NotAccepted,'20.60398's
20170720062552.wav,US,'ii',NotAccepted,'20.85087's
20170720062635.wav,US,'',NotAccepted,'22.48673's
